job_id,estimate_id,customer_id,service_id,technician_id,completed_date,city,customer_type,maintenance_member,emergency_flag,billed_revenue,estimated_labor_hours,actual_labor_hours,labor_cost,material_cost,first_time_fix_flag,callback_flag,agreement_sold_flag,travel_minutes,response_minutes,customer_rating
211,294,226,2,3,2025-01-12,Brentwood,Residential,0,0,691.59,2.5,2.74,79.43,172.26,0,1,0,50,199,4.1
212,295,53,5,6,2025-01-12,Franklin,Residential,0,0,204.16,1.4,1.49,46.07,28.28,0,1,0,46,264,4.5
213,296,192,6,1,2025-01-12,Brentwood,Commercial,1,0,1338.33,3.82,3.37,114.74,583.18,1,0,0,48,267,5.0
214,297,1108,1,3,2025-01-12,Franklin,Residential,0,0,483.82,2.26,2.2,63.88,110.12,0,1,0,57,343,4.2
215,298,126,1,3,2025-01-12,Nashville,Residential,0,0,467.83,1.92,2.36,68.37,89.94,1,0,0,37,203,4.5
216,299,926,1,2,2025-01-12,Franklin,Residential,1,0,759.62,2.19,2.15,75.14,187.65,1,0,0,38,201,4.6
217,300,72,1,5,2025-01-12,Spring Hill,Residential,0,0,397.65,2.28,1.75,63.12,58.45,1,0,0,61,206,4.9
218,301,1251,2,5,2025-01-12,Franklin,Residential,1,0,474.51,2.33,1.89,67.9,126.21,1,0,0,41,192,4.7
219,302,396,1,7,2025-01-12,Nolensville,Residential,0,0,373.38,2.35,2.11,73.92,100.14,1,0,0,65,196,4.0
220,303,1095,6,3,2025-01-13,Franklin,Commercial,0,0,2628.52,3.11,2.62,76.07,1241.57,1,0,0,35,201,4.3
221,304,264,1,8,2025-01-13,Franklin,Residential,1,0,390.65,2.28,2.6,70.25,86.66,0,1,0,41,299,3.8
222,306,399,6,4,2025-01-13,Franklin,Residential,0,0,1328.29,3.35,3.12,87.41,558.8,0,1,0,32,207,4.4
223,307,256,1,3,2025-01-13,Franklin,Residential,0,0,515.17,1.96,1.98,57.53,106.24,1,0,1,30,257,4.5
224,310,672,1,6,2025-01-13,Franklin,Residential,0,1,487.85,2.18,2.09,64.85,105.76,1,0,0,22,129,4.9
225,311,769,5,2,2025-01-13,Nashville,Residential,1,0,262.24,1.43,1.16,40.74,36.29,1,0,0,62,306,5.0
226,312,754,5,6,2025-01-13,Nolensville,Residential,0,0,225.99,1.55,1.58,49.1,24.01,1,0,0,51,193,4.5
227,313,903,7,8,2025-01-13,Spring Hill,Residential,1,0,1007.84,4.67,5.19,140.04,217.95,0,1,0,49,145,3.0
228,314,419,1,2,2025-01-13,Nashville,Commercial,1,0,924.09,2.29,2.53,88.69,214.55,1,0,0,49,239,5.0
229,315,276,1,3,2025-01-13,Nashville,Residential,0,1,691.87,2.18,2.25,65.24,143.5,1,0,0,14,185,4.6
230,316,416,5,4,2025-01-13,Nashville,Residential,1,0,169.69,1.53,1.48,41.38,27.87,1,0,0,58,136,4.2
231,317,897,1,2,2025-01-13,Nashville,Residential,1,0,382.5,1.67,1.35,47.12,102.71,1,0,0,24,177,4.9
232,318,1246,1,1,2025-01-13,Spring Hill,Residential,1,0,523.83,2.21,1.96,66.66,115.02,1,0,0,57,159,4.6
233,319,438,5,8,2025-01-13,Nashville,Commercial,0,0,318.68,1.4,1.66,44.78,42.56,1,0,0,54,245,4.0
234,320,451,3,5,2025-01-13,Franklin,Commercial,1,0,14145.62,17.04,18.91,680.88,7725.08,1,0,0,46,205,4.6
235,321,948,1,4,2025-01-13,Nashville,Residential,0,0,485.65,2.51,2.89,80.83,91.71,1,0,0,41,273,4.8
236,322,585,2,5,2025-01-13,Nashville,Residential,0,0,546.32,2.45,3.18,114.52,132.36,1,0,0,27,197,4.8
237,324,276,5,5,2025-01-13,Nashville,Residential,0,0,189.66,1.25,1.36,49.06,30.06,0,1,0,43,257,4.5
238,325,1295,5,4,2025-01-13,Franklin,Residential,0,0,151.03,1.24,1.18,33.09,24.44,1,0,0,47,211,4.4
239,326,1185,4,5,2025-01-13,Brentwood,Residential,1,0,3578.57,10.43,9.97,358.78,1197.73,1,0,0,21,301,5.0
240,327,689,1,2,2025-01-13,Brentwood,Commercial,0,0,925.53,2.37,2.39,83.68,194.03,1,0,0,29,221,5.0
241,331,318,4,5,2025-01-14,Nashville,Residential,0,0,2636.07,9.41,10.28,369.91,696.8,0,1,0,34,299,4.1
242,332,740,5,8,2025-01-14,Franklin,Residential,0,0,193.56,1.26,1.33,35.79,26.09,1,0,0,23,263,4.1
243,334,726,5,5,2025-01-14,Brentwood,Residential,1,0,170.5,1.22,0.94,33.81,28.49,0,1,0,30,216,3.5
244,335,847,1,8,2025-01-14,Franklin,Commercial,0,0,1019.52,2.42,3.14,84.85,211.92,1,0,1,33,149,4.0
245,336,688,2,7,2025-01-14,Brentwood,Residential,0,0,379.1,2.8,3.23,112.96,73.46,1,0,1,44,300,4.4
246,338,559,6,5,2025-01-14,Franklin,Residential,0,0,989.31,3.09,2.86,102.9,380.53,1,0,0,34,307,4.6
247,339,173,6,8,2025-01-14,Spring Hill,Residential,1,0,1714.7,3.52,4.1,110.75,675.51,1,0,0,35,245,4.2
248,340,500,2,3,2025-01-14,Nashville,Commercial,0,1,783.69,1.99,2.67,77.47,174.49,1,0,1,49,68,4.9
249,341,501,1,5,2025-01-14,Nashville,Residential,0,1,427.02,2.16,2.09,75.25,81.6,1,0,0,36,71,4.6
250,342,642,7,6,2025-01-14,Brentwood,Residential,0,0,1547.72,4.93,4.73,146.53,347.27,1,0,0,25,235,4.7
251,343,798,5,1,2025-01-14,Nashville,Residential,1,0,206.14,1.31,1.04,35.27,30.57,1,0,0,25,262,4.9
252,345,1211,3,5,2025-01-14,Nolensville,Residential,0,0,9027.73,18.24,22.14,797.07,4324.84,1,0,0,42,242,5.0
253,348,549,1,8,2025-01-14,Nashville,Residential,0,1,518.49,2.02,1.61,43.41,95.29,0,0,0,23,29,4.8
254,349,1209,5,1,2025-01-14,Nashville,Residential,1,0,268.35,1.2,1.11,37.69,35.74,1,0,0,36,239,4.8
255,350,1053,5,6,2025-01-14,Brentwood,Residential,1,0,198.98,1.35,1.46,45.29,32.98,1,0,0,21,227,4.9
256,351,1337,2,5,2025-01-14,Franklin,Residential,1,0,363.68,1.98,1.58,56.92,88.83,1,0,0,36,215,4.8
257,352,1111,1,7,2025-01-14,Franklin,Residential,1,1,567.06,2.36,2.73,95.61,101.91,1,0,0,33,84,4.5
258,353,909,2,6,2025-01-14,Nashville,Residential,1,0,535.33,2.99,2.66,82.45,130.91,1,0,0,40,286,4.6
259,354,605,1,4,2025-01-14,Franklin,Commercial,0,0,994.78,3.06,3.75,105.13,230.12,1,0,0,63,321,4.7
260,355,1309,7,7,2025-01-14,Nolensville,Residential,1,0,916.46,4.78,5.52,193.26,236.18,1,0,0,24,129,4.8
261,356,1130,1,5,2025-01-14,Spring Hill,Residential,0,0,594.65,2.36,2.01,72.45,102.16,1,0,0,66,156,4.8
262,359,662,7,2,2025-01-15,Franklin,Residential,0,0,1765.69,4.1,3.95,138.24,462.97,0,0,0,43,323,5.0
263,361,387,6,1,2025-01-15,Nashville,Residential,0,0,1015.01,3.43,3.21,108.99,444.96,1,0,0,32,278,4.4
264,362,1369,2,6,2025-01-15,Nashville,Residential,1,0,483.62,2.98,2.56,79.49,122.14,1,0,0,46,332,5.0
265,364,81,5,3,2025-01-15,Franklin,Residential,0,0,190.94,1.32,0.92,26.66,28.71,0,1,0,49,238,3.9
266,365,763,5,5,2025-01-15,Franklin,Residential,1,0,162.1,1.0,0.95,34.16,22.99,1,0,0,66,222,4.8
267,366,509,1,8,2025-01-15,Brentwood,Residential,0,0,670.82,2.67,3.26,87.97,150.48,1,0,0,53,239,4.2
268,367,1264,5,7,2025-01-15,Nolensville,Residential,0,0,225.31,1.36,1.7,59.67,39.31,1,0,0,39,328,4.2
269,369,1350,3,5,2025-01-15,Spring Hill,Residential,1,0,12173.58,17.33,18.66,671.78,5437.35,1,0,0,23,241,4.4
270,370,1221,2,6,2025-01-15,Franklin,Residential,1,0,608.46,2.67,3.22,99.85,118.78,1,0,0,28,291,4.5
271,371,333,5,6,2025-01-15,Nashville,Residential,0,0,202.66,1.19,1.2,37.2,30.88,1,0,1,29,296,4.6
272,372,483,5,6,2025-01-15,Nashville,Residential,0,0,191.18,1.38,1.36,42.17,23.58,1,0,0,34,151,4.8
273,374,1040,5,4,2025-01-15,Nolensville,Residential,1,0,171.09,1.01,1.28,35.76,26.26,1,1,0,30,232,3.7
274,375,50,1,4,2025-01-15,Franklin,Residential,1,0,561.72,2.12,2.09,58.42,144.11,1,0,0,32,274,4.7
275,376,98,6,4,2025-01-15,Brentwood,Residential,1,0,1368.48,3.51,4.51,126.35,583.55,1,0,0,31,200,4.4
276,377,238,5,5,2025-01-15,Franklin,Residential,0,0,186.68,1.35,1.17,42.14,28.72,1,0,0,16,180,4.5
277,378,1066,1,1,2025-01-15,Nashville,Residential,0,1,368.02,2.31,2.32,78.97,84.33,1,0,0,24,86,5.0
278,379,1394,6,2,2025-01-16,Spring Hill,Residential,1,0,1012.5,2.91,3.03,106.13,420.65,1,0,0,50,237,4.9
279,380,194,5,3,2025-01-16,Spring Hill,Residential,0,0,154.24,0.96,1.06,30.76,19.71,0,1,0,28,236,4.5
280,381,760,6,3,2025-01-16,Nashville,Residential,0,0,1246.32,3.43,3.81,110.5,469.61,0,1,0,48,208,3.7
281,384,141,2,7,2025-01-16,Nashville,Residential,0,0,565.26,2.3,1.75,61.19,127.27,1,0,0,37,193,4.9
282,385,747,1,7,2025-01-16,Nashville,Residential,0,0,387.2,2.05,2.33,81.5,85.05,0,0,0,47,265,4.7
283,386,1107,4,5,2025-01-16,Nashville,Residential,1,0,2614.94,12.03,14.13,508.67,878.82,1,0,0,26,245,4.8
284,388,1405,1,1,2025-01-16,Nashville,Residential,1,1,431.0,2.21,2.24,76.26,131.71,1,0,0,23,149,4.9
285,389,499,2,6,2025-01-16,Franklin,Residential,0,0,393.82,1.83,2.25,69.77,58.06,1,0,0,48,303,4.9
286,390,520,3,7,2025-01-16,Nolensville,Residential,0,0,6672.16,21.78,25.93,907.67,2878.28,1,0,0,43,261,4.2
287,391,1449,5,4,2025-01-16,Franklin,Residential,0,0,211.84,1.0,1.0,28.07,31.22,0,0,0,46,295,4.5
288,392,193,5,5,2025-01-16,Nashville,Residential,1,0,166.44,1.21,1.24,44.63,25.0,1,0,0,9,261,4.8
289,393,361,5,3,2025-01-16,Nolensville,Commercial,0,0,316.7,1.16,1.0,29.05,36.04,1,0,0,18,339,4.5
290,394,595,6,4,2025-01-16,Nashville,Residential,1,0,1242.7,3.6,3.59,100.57,498.82,1,0,0,50,241,4.3
291,395,889,5,3,2025-01-16,Nashville,Residential,1,0,229.84,1.18,1.36,39.51,22.02,0,0,0,42,214,4.9
292,396,1290,5,7,2025-01-16,Franklin,Residential,0,0,195.58,1.3,1.98,69.24,29.26,1,0,1,42,166,4.1
293,397,313,5,2,2025-01-16,Brentwood,Commercial,1,0,346.51,1.37,1.47,51.61,39.7,1,0,0,50,275,5.0
294,398,174,2,4,2025-01-16,Nashville,Residential,0,0,416.37,2.36,2.65,74.23,90.91,0,1,0,45,193,3.9
295,399,433,6,1,2025-01-16,Spring Hill,Residential,0,0,1790.23,4.31,3.81,129.59,743.83,1,0,0,44,306,4.9
296,400,89,3,7,2025-01-16,Spring Hill,Residential,1,0,12580.98,18.69,19.22,672.75,6407.45,1,0,0,24,174,4.5
297,401,1019,2,1,2025-01-16,Franklin,Residential,1,0,512.3,2.8,3.13,106.49,127.04,0,1,0,47,364,4.3
298,405,1318,3,5,2025-01-17,Spring Hill,Residential,1,0,11685.77,18.59,17.05,613.62,6328.81,1,0,0,44,228,4.2
299,406,67,3,5,2025-01-17,Spring Hill,Residential,0,0,11804.83,17.16,14.99,539.65,5379.57,1,0,0,40,131,4.9
300,407,987,5,2,2025-01-17,Brentwood,Commercial,0,0,345.25,1.26,1.22,42.57,51.26,1,0,0,60,271,4.9
301,408,233,6,8,2025-01-17,Franklin,Residential,0,0,1325.13,3.15,3.32,89.72,579.6,1,0,0,57,306,4.0
302,409,106,3,5,2025-01-17,Spring Hill,Residential,0,0,9201.39,14.44,13.2,475.07,5424.45,1,0,0,72,249,4.7
303,412,193,1,6,2025-01-17,Nashville,Residential,1,0,594.09,2.72,3.08,95.63,135.29,1,0,0,39,305,4.8
304,413,669,2,8,2025-01-17,Franklin,Residential,1,0,641.68,2.41,2.53,68.3,152.67,1,0,0,43,192,4.5
305,414,658,1,1,2025-01-17,Nashville,Residential,1,1,453.7,2.16,2.21,75.22,112.68,1,0,0,25,68,5.0
306,415,1385,7,7,2025-01-17,Brentwood,Commercial,0,0,1594.58,4.44,5.13,179.4,420.16,1,0,0,40,238,4.2
307,416,419,1,8,2025-01-17,Nashville,Commercial,1,0,896.86,2.36,1.9,51.37,176.44,1,0,0,8,286,4.1
308,418,544,5,4,2025-01-17,Nashville,Residential,0,0,193.74,1.32,1.21,33.79,32.83,0,1,0,26,327,3.9
309,419,1359,3,7,2025-01-17,Nolensville,Residential,0,0,8472.15,21.3,23.0,805.02,4547.32,1,0,0,43,218,4.5
310,420,379,6,2,2025-01-17,Nashville,Residential,0,0,837.26,4.13,3.87,135.41,397.65,1,0,0,37,249,4.8
311,421,1215,3,5,2025-01-17,Nashville,Commercial,1,0,21499.41,15.91,11.53,415.23,10902.01,1,0,0,31,237,4.9
312,423,420,2,6,2025-01-17,Nashville,Residential,0,0,492.08,2.6,2.89,89.74,111.74,1,0,0,24,298,4.8
313,424,141,5,6,2025-01-17,Nashville,Residential,0,0,179.92,1.09,1.17,36.2,27.54,1,0,0,47,329,5.0
314,426,958,2,6,2025-01-17,Franklin,Residential,0,0,769.14,2.01,1.56,48.35,183.25,1,0,1,52,231,4.6
315,427,450,2,5,2025-01-18,Nashville,Residential,0,1,479.23,2.72,2.38,85.75,94.41,1,0,0,34,172,4.8
316,428,574,5,3,2025-01-18,Brentwood,Residential,0,0,155.14,1.13,0.91,26.46,24.74,1,0,0,67,190,5.0
317,429,669,2,8,2025-01-18,Franklin,Residential,1,0,536.31,2.0,2.45,66.27,132.35,1,0,0,27,221,4.2
318,433,1431,5,6,2025-01-18,Nolensville,Residential,0,0,286.34,1.26,1.2,37.25,44.19,1,0,1,27,177,4.7
319,434,356,5,7,2025-01-18,Nolensville,Residential,0,0,232.53,1.26,1.21,42.48,28.18,1,0,0,47,228,4.6
320,438,1437,1,6,2025-01-18,Brentwood,Residential,1,0,393.41,2.02,1.33,41.37,110.52,1,0,0,26,336,5.0
321,440,222,2,2,2025-01-18,Nolensville,Residential,0,0,480.64,2.56,2.75,96.42,74.57,1,0,0,20,222,4.6
322,442,739,1,4,2025-01-18,Nashville,Commercial,0,0,810.94,1.69,1.69,47.2,205.5,0,0,0,40,230,4.7
323,444,1107,4,5,2025-01-18,Nashville,Residential,1,0,2848.2,8.82,7.41,266.69,874.78,1,0,0,26,236,4.3
324,445,1308,1,3,2025-01-18,Nashville,Residential,0,0,603.67,2.17,1.99,57.83,143.15,1,0,0,39,239,4.4
325,446,1018,3,7,2025-01-19,Nolensville,Commercial,0,0,17235.21,17.94,20.68,723.78,8391.33,1,0,0,41,339,4.6
326,448,234,5,3,2025-01-19,Brentwood,Commercial,0,0,318.96,1.49,1.89,54.85,55.43,1,0,0,45,225,4.8
327,449,755,5,5,2025-01-19,Spring Hill,Residential,0,0,192.74,1.3,1.02,36.64,25.98,1,0,0,35,242,4.4
328,450,295,5,2,2025-01-19,Nolensville,Residential,0,0,206.55,1.36,0.88,30.68,29.23,1,0,0,51,330,5.0
329,451,1015,1,8,2025-01-19,Franklin,Residential,0,0,543.91,1.86,2.42,65.21,105.1,1,0,0,60,245,4.2
330,452,223,1,6,2025-01-19,Spring Hill,Residential,0,0,490.75,2.05,2.55,78.96,98.68,1,0,0,68,143,4.7
331,453,1110,1,8,2025-01-19,Brentwood,Commercial,1,0,949.65,2.35,3.24,87.5,278.0,1,0,0,54,164,4.2
332,455,527,2,3,2025-01-19,Franklin,Residential,0,0,594.55,2.45,2.4,69.57,110.97,1,0,0,26,309,4.6
333,456,1230,2,2,2025-01-19,Spring Hill,Residential,1,0,417.98,2.74,2.82,98.54,96.93,1,0,0,33,353,4.8
334,457,1097,1,2,2025-01-19,Brentwood,Residential,1,0,500.18,1.98,2.26,79.07,146.08,1,0,0,38,334,4.6
335,458,65,5,7,2025-01-19,Spring Hill,Residential,0,0,246.74,1.63,1.53,53.53,37.94,0,1,0,51,257,4.0
336,459,1399,5,1,2025-01-19,Nolensville,Residential,0,0,211.4,1.62,1.91,65.01,26.63,1,0,0,26,261,4.8
337,460,406,7,2,2025-01-19,Nashville,Residential,0,0,1341.7,3.94,4.28,149.87,386.7,1,0,0,40,286,4.8
338,461,1304,1,6,2025-01-19,Franklin,Residential,1,0,366.71,2.22,1.84,57.08,90.2,1,0,0,41,343,4.8
339,462,644,2,5,2025-01-19,Spring Hill,Residential,1,0,280.48,2.39,2.86,102.88,78.63,0,1,0,57,225,3.9
340,463,118,7,4,2025-01-19,Nolensville,Residential,0,0,1114.43,4.61,5.55,155.46,302.42,1,0,0,45,308,4.5
341,466,356,6,1,2025-01-19,Nolensville,Residential,0,0,1123.92,3.49,2.91,98.95,454.62,1,0,0,58,293,4.7
342,467,655,5,3,2025-01-20,Nolensville,Residential,0,0,283.09,1.34,1.4,40.62,39.73,1,0,0,8,210,4.5
343,469,914,1,6,2025-01-20,Brentwood,Residential,0,0,460.71,2.0,2.3,71.3,98.93,1,0,0,8,237,5.0
344,471,17,5,3,2025-01-20,Franklin,Residential,0,0,219.66,1.21,1.26,36.48,29.81,1,0,0,47,232,4.1
345,473,513,7,5,2025-01-20,Nashville,Residential,1,0,1305.21,4.61,5.24,188.65,353.06,1,0,0,25,223,5.0
346,474,86,5,3,2025-01-20,Franklin,Residential,1,0,143.96,1.12,0.94,27.13,21.01,1,0,0,51,297,4.5
347,476,1073,5,4,2025-01-20,Spring Hill,Commercial,0,0,331.83,1.26,1.31,36.68,45.5,1,0,0,23,230,4.5
348,478,1155,2,4,2025-01-20,Nashville,Residential,0,0,471.32,2.2,2.77,77.53,125.16,1,1,0,50,143,3.5
349,479,1120,1,4,2025-01-20,Brentwood,Commercial,0,0,854.09,2.1,2.51,70.39,195.13,0,1,0,63,283,4.3
350,481,35,1,7,2025-01-20,Brentwood,Residential,0,0,565.69,2.26,2.54,88.96,104.89,1,0,0,35,102,4.3
351,482,506,4,5,2025-01-20,Nashville,Residential,0,0,3248.82,10.1,9.64,347.1,1184.41,1,0,0,46,261,4.5
352,483,208,2,6,2025-01-20,Nashville,Residential,0,0,478.36,2.5,2.33,72.22,104.44,1,0,0,39,250,5.0
353,484,806,2,7,2025-01-20,Spring Hill,Residential,1,1,428.09,2.23,2.26,79.05,94.86,1,0,0,52,55,4.4
354,485,465,5,4,2025-01-20,Nashville,Residential,0,0,217.99,1.27,1.56,43.67,24.2,1,0,1,41,200,4.4
355,487,1054,2,6,2025-01-20,Franklin,Residential,1,0,373.12,2.36,2.19,67.78,90.66,0,1,0,26,218,4.2
356,488,872,4,5,2025-01-20,Franklin,Residential,1,0,2882.95,11.79,14.76,531.19,879.27,1,0,0,37,180,4.6
357,489,1011,1,1,2025-01-20,Brentwood,Residential,0,0,575.39,1.85,2.22,75.39,110.64,1,0,0,52,322,5.0
358,491,1060,1,8,2025-01-20,Nashville,Residential,0,0,482.49,2.6,3.33,89.83,102.76,1,0,0,42,228,4.8
359,492,911,1,4,2025-01-20,Franklin,Commercial,0,0,827.86,2.36,2.75,77.1,207.11,0,1,0,26,321,3.8
360,493,104,5,6,2025-01-20,Nashville,Residential,0,0,182.38,1.25,1.37,42.53,27.33,1,0,0,33,272,4.8
361,494,948,5,1,2025-01-20,Nashville,Residential,0,0,150.43,1.54,1.67,56.67,21.56,1,0,0,21,342,4.8
362,495,423,7,5,2025-01-21,Franklin,Commercial,1,0,1893.8,5.08,4.25,153.16,487.49,0,1,0,42,176,4.5
363,496,1050,7,3,2025-01-21,Nashville,Residential,1,0,946.07,4.15,3.27,94.77,213.77,1,0,0,34,243,5.0
364,497,1175,2,5,2025-01-21,Spring Hill,Residential,0,0,405.37,2.7,2.54,91.48,92.6,1,0,0,33,282,4.6
365,499,1163,6,1,2025-01-21,Nolensville,Residential,0,0,1147.56,3.56,2.99,101.73,472.01,1,0,0,46,304,4.3
366,500,186,2,4,2025-01-21,Nashville,Residential,0,0,415.36,2.46,2.97,83.13,78.49,1,0,0,36,316,4.5
367,501,1086,1,2,2025-01-21,Nashville,Residential,0,0,501.19,2.12,1.15,40.39,68.88,1,0,0,39,343,4.9
368,502,40,5,8,2025-01-21,Franklin,Residential,0,0,189.32,1.56,2.27,61.31,29.53,1,0,0,43,224,4.4
369,505,481,2,2,2025-01-21,Franklin,Residential,0,0,474.62,1.91,1.78,62.33,114.58,1,1,0,27,183,4.3
370,506,556,7,8,2025-01-21,Franklin,Residential,1,0,1055.07,5.01,5.44,146.75,237.27,0,1,0,25,181,4.1
371,508,1153,1,8,2025-01-21,Franklin,Residential,1,0,473.65,2.37,2.38,64.22,113.99,1,0,0,40,217,4.2
372,509,896,6,4,2025-01-21,Nashville,Residential,0,0,1447.55,3.94,4.16,116.38,545.68,1,0,0,45,162,4.7
373,510,15,5,4,2025-01-21,Nashville,Residential,0,0,194.25,1.23,1.16,32.55,27.23,1,0,1,18,209,4.6
374,512,460,1,7,2025-01-21,Franklin,Residential,0,0,588.09,2.15,2.15,75.36,119.98,1,0,0,8,334,4.5
375,513,489,5,6,2025-01-21,Nashville,Residential,0,0,209.45,1.67,1.95,60.4,30.24,1,0,0,60,137,4.9
376,515,654,5,2,2025-01-21,Nolensville,Residential,1,0,170.34,1.36,1.08,37.78,27.94,1,0,0,47,224,4.9
377,516,652,2,3,2025-01-21,Nashville,Residential,0,0,481.02,2.42,2.65,76.93,91.28,1,0,1,33,278,4.2
378,517,56,5,4,2025-01-21,Spring Hill,Residential,0,0,178.88,1.24,1.23,34.55,27.58,1,0,0,19,245,4.5
379,518,237,4,7,2025-01-21,Nashville,Residential,0,0,2787.06,11.79,14.34,502.0,914.93,1,0,0,63,244,4.5
380,519,1366,1,6,2025-01-21,Franklin,Residential,0,0,495.72,1.86,1.88,58.22,130.75,1,0,1,44,271,5.0
381,520,1002,2,2,2025-01-21,Nolensville,Residential,0,1,786.67,2.97,3.3,115.66,126.53,1,0,0,43,140,4.7
382,523,518,1,5,2025-01-22,Spring Hill,Residential,0,0,470.71,2.52,2.84,102.34,97.41,1,0,0,34,205,4.9
383,527,233,1,6,2025-01-22,Franklin,Residential,0,1,452.88,2.29,2.48,76.93,107.8,1,0,0,45,20,4.8
384,528,1353,5,6,2025-01-22,Nashville,Residential,1,0,179.32,1.39,1.42,43.95,21.49,1,0,0,38,195,4.6
385,529,1177,1,7,2025-01-22,Nashville,Residential,0,1,488.36,2.11,2.97,104.08,98.69,0,0,0,53,31,4.8
386,530,407,3,7,2025-01-22,Franklin,Residential,1,0,13440.77,20.1,21.7,759.55,6543.83,1,0,0,50,286,4.7
387,531,1350,5,8,2025-01-22,Spring Hill,Residential,1,0,193.87,1.33,1.38,37.24,29.77,1,0,0,45,164,4.7
388,532,192,2,5,2025-01-22,Brentwood,Commercial,1,1,774.51,2.84,3.36,121.02,198.47,1,0,0,40,100,4.6
389,536,778,1,1,2025-01-22,Nashville,Residential,1,0,429.9,2.42,2.6,88.49,109.75,1,0,0,19,310,5.0
390,537,606,2,5,2025-01-22,Brentwood,Residential,0,1,470.17,2.28,1.84,66.3,91.23,0,1,0,32,117,4.1
391,538,379,5,6,2025-01-22,Nashville,Residential,0,0,169.3,1.1,1.19,36.8,21.8,1,0,0,29,202,4.9
392,539,647,5,2,2025-01-22,Nashville,Residential,1,0,174.8,1.47,1.21,42.19,29.51,1,0,0,27,263,5.0
393,540,140,1,8,2025-01-22,Spring Hill,Residential,1,0,424.28,2.17,2.43,65.5,93.16,1,0,0,30,244,4.6
394,541,1238,5,6,2025-01-22,Nolensville,Residential,0,0,178.12,1.22,1.32,41.03,31.28,1,0,0,25,265,4.5
395,542,949,1,7,2025-01-22,Spring Hill,Residential,0,0,425.14,1.95,1.83,64.04,104.53,1,0,0,38,324,4.4
396,543,547,1,4,2025-01-23,Brentwood,Residential,0,0,418.02,2.14,2.28,63.84,90.69,1,0,1,41,237,4.4
397,545,974,1,6,2025-01-23,Spring Hill,Residential,0,0,470.69,2.2,1.75,54.15,103.39,1,0,0,29,320,5.0
398,546,35,5,2,2025-01-23,Brentwood,Residential,0,0,231.96,1.14,1.31,45.95,31.83,1,0,0,41,313,5.0
399,547,1357,3,5,2025-01-23,Franklin,Residential,0,0,7647.03,17.58,17.02,612.7,4537.83,1,0,0,49,274,5.0
400,548,1132,7,5,2025-01-23,Franklin,Residential,0,0,757.91,4.61,3.66,131.81,194.15,0,1,0,36,217,4.0
401,551,1271,5,8,2025-01-23,Nashville,Residential,0,0,196.98,1.27,1.25,33.68,27.57,1,0,0,28,196,4.3
402,553,882,7,1,2025-01-23,Brentwood,Residential,0,0,833.0,4.44,3.65,123.95,226.69,1,0,0,49,289,4.6
403,555,1073,3,7,2025-01-23,Spring Hill,Commercial,0,0,14753.58,13.92,12.76,446.52,5319.51,1,0,0,37,290,4.2
404,557,629,1,8,2025-01-23,Brentwood,Residential,0,0,512.77,2.25,2.55,68.92,91.77,1,0,0,55,200,4.6
405,558,468,1,8,2025-01-23,Nashville,Residential,0,0,317.34,2.23,2.19,59.04,79.99,0,1,0,15,233,4.0
406,559,907,2,5,2025-01-23,Nashville,Residential,0,1,531.96,2.62,1.87,67.15,111.02,1,0,0,21,79,4.8
407,561,1222,2,2,2025-01-23,Franklin,Residential,1,0,429.93,2.63,2.63,92.05,111.44,1,0,0,36,183,4.9
408,562,1105,1,5,2025-01-23,Spring Hill,Residential,1,0,525.07,2.23,1.07,38.34,119.44,1,0,0,40,230,4.4
409,563,299,2,8,2025-01-23,Nashville,Residential,0,0,352.86,2.32,2.64,71.17,77.8,1,0,0,22,236,4.4
410,564,655,5,4,2025-01-23,Nolensville,Residential,0,0,165.34,1.18,1.43,40.13,21.0,1,0,0,41,283,4.5
411,565,963,7,4,2025-01-23,Nolensville,Residential,1,0,688.44,4.76,4.64,129.99,202.68,1,0,0,63,222,4.3
412,566,631,1,4,2025-01-23,Nashville,Residential,0,0,519.63,3.02,3.36,94.12,97.05,1,0,0,38,207,4.2
413,567,802,2,6,2025-01-24,Brentwood,Residential,0,0,547.45,2.59,2.88,89.27,123.01,1,0,0,33,262,4.6
414,569,1338,3,5,2025-01-24,Nolensville,Commercial,0,0,18370.4,12.39,13.16,473.77,8874.4,1,0,0,41,238,5.0
415,570,41,5,1,2025-01-24,Nolensville,Residential,0,0,226.1,1.4,0.92,31.23,38.22,1,0,0,28,348,4.6
416,571,113,1,7,2025-01-24,Nashville,Residential,1,0,436.84,1.91,1.81,63.43,114.76,1,0,0,42,210,4.8
417,573,68,4,5,2025-01-24,Nashville,Residential,1,0,2344.05,8.15,6.94,249.68,830.98,1,0,0,37,225,4.7
418,574,1167,6,7,2025-01-24,Nolensville,Residential,0,0,1005.12,3.63,2.69,94.02,400.43,0,1,0,38,213,4.3
419,575,627,5,3,2025-01-24,Spring Hill,Residential,0,0,248.96,1.34,1.29,37.36,42.34,1,0,0,57,118,4.9
420,576,1146,5,3,2025-01-24,Nashville,Residential,0,0,107.99,1.3,1.31,37.97,17.45,1,0,0,43,252,4.4
421,577,372,2,5,2025-01-24,Franklin,Commercial,1,0,755.46,2.2,2.44,87.77,225.55,1,0,0,35,241,4.4
422,578,379,5,3,2025-01-24,Nashville,Residential,0,0,168.14,1.18,1.15,33.42,26.48,1,0,0,24,253,4.7
