estimate_id,customer_id,service_id,estimate_date,quoted_revenue,estimate_status,won_date,lead_source
448,234,5,2025-01-17,328.78,Won,2025-01-19,Organic
449,755,5,2025-01-15,196.61,Won,2025-01-19,Referral
450,295,5,2025-01-13,186.32,Won,2025-01-19,Google
451,1015,1,2025-01-19,542.5,Won,2025-01-19,Google
452,223,1,2025-01-13,494.87,Won,2025-01-19,Google
453,1110,1,2025-01-08,1057.46,Won,2025-01-19,Organic
454,1146,2,2025-01-16,552.12,Lost,,Home Services Marketplace
455,527,2,2025-01-15,630.28,Won,2025-01-19,Referral
456,1230,2,2025-01-19,454.22,Won,2025-01-19,Referral
457,1097,1,2025-01-15,560.83,Won,2025-01-19,Referral
458,65,5,2025-01-19,252.58,Won,2025-01-19,Google
459,1399,5,2025-01-07,215.45,Won,2025-01-19,Organic
460,406,7,2025-01-14,1388.22,Won,2025-01-19,Google
461,1304,1,2025-01-17,431.58,Won,2025-01-19,Google
462,644,2,2025-01-19,324.52,Won,2025-01-19,Referral
463,118,7,2025-01-07,1084.68,Won,2025-01-19,Referral
464,394,3,2025-01-13,13428.18,Lost,,Home Services Marketplace
465,1049,6,2025-01-07,1087.49,Open,,Google
466,356,6,2025-01-16,1113.58,Won,2025-01-19,Direct Mail
467,655,5,2025-01-16,301.44,Won,2025-01-20,Google
468,1152,6,2025-01-16,1941.88,Open,,Referral
469,914,1,2025-01-19,479.07,Won,2025-01-20,Home Services Marketplace
470,870,7,2025-01-14,1409.14,Open,,Google
471,17,5,2025-01-14,216.64,Won,2025-01-20,Organic
472,631,2,2025-01-18,565.66,Open,,Organic
473,513,7,2025-01-10,1288.25,Won,2025-01-20,Google
474,86,5,2025-01-12,145.58,Won,2025-01-20,Organic
475,116,7,2025-01-12,1118.86,Lost,,Organic
476,1073,5,2025-01-10,331.08,Won,2025-01-20,Direct Mail
477,965,5,2025-01-18,174.26,Open,,Referral
478,1155,2,2025-01-19,491.05,Won,2025-01-20,Google
479,1120,1,2025-01-20,873.88,Won,2025-01-20,Organic
480,1128,3,2025-01-12,9441.39,Lost,,Referral
481,35,1,2025-01-20,568.59,Won,2025-01-20,Direct Mail
482,506,4,2025-01-16,3317.34,Won,2025-01-20,Organic
483,208,2,2025-01-19,501.83,Won,2025-01-20,Referral
484,806,2,2025-01-10,474.06,Won,2025-01-20,Google
485,465,5,2025-01-16,203.95,Won,2025-01-20,Referral
486,810,2,2025-01-20,445.61,Lost,,Referral
487,1054,2,2025-01-17,390.36,Won,2025-01-20,Google
488,872,4,2025-01-16,2839.33,Won,2025-01-20,Organic
489,1011,1,2025-01-16,575.41,Won,2025-01-20,Organic
490,823,3,2025-01-15,8556.55,Open,,Home Services Marketplace
491,1060,1,2025-01-15,507.29,Won,2025-01-20,Google
492,911,1,2025-01-16,799.65,Won,2025-01-20,Google
493,104,5,2025-01-20,184.77,Won,2025-01-20,Google
494,948,5,2025-01-16,152.03,Won,2025-01-20,Organic
495,423,7,2025-01-10,1979.32,Won,2025-01-21,Organic
496,1050,7,2025-01-18,922.05,Won,2025-01-21,Referral
497,1175,2,2025-01-11,396.07,Won,2025-01-21,Referral
498,1380,3,2025-01-17,9939.01,Lost,,Referral
499,1163,6,2025-01-09,1189.42,Won,2025-01-21,Google
500,186,2,2025-01-12,409.63,Won,2025-01-21,Google
501,1086,1,2025-01-15,479.82,Won,2025-01-21,Google
502,40,5,2025-01-10,189.39,Won,2025-01-21,Direct Mail
503,587,2,2025-01-19,404.95,Open,,Direct Mail
504,554,1,2025-01-17,473.25,Open,,Google
505,481,2,2025-01-21,480.99,Won,2025-01-21,Home Services Marketplace
506,556,7,2025-01-12,1051.67,Won,2025-01-21,Google
507,413,6,2025-01-16,1283.3,Lost,,Google
508,1153,1,2025-01-19,489.64,Won,2025-01-21,Referral
509,896,6,2025-01-11,1519.26,Won,2025-01-21,Google
510,15,5,2025-01-20,195.57,Won,2025-01-21,Organic
511,424,2,2025-01-10,601.89,Open,,Referral
512,460,1,2025-01-16,575.57,Won,2025-01-21,Referral
513,489,5,2025-01-11,199.5,Won,2025-01-21,Google
514,1236,7,2025-01-12,846.07,Open,,Home Services Marketplace
515,654,5,2025-01-17,174.39,Won,2025-01-21,Referral
516,652,2,2025-01-14,496.5,Won,2025-01-21,Referral
517,56,5,2025-01-18,183.12,Won,2025-01-21,Referral
518,237,4,2025-01-12,2812.88,Won,2025-01-21,Referral
519,1366,1,2025-01-10,536.1,Won,2025-01-21,Home Services Marketplace
520,1002,2,2025-01-17,720.8,Won,2025-01-21,Google
521,151,7,2025-01-21,1494.82,Open,,Home Services Marketplace
522,675,1,2025-01-15,489.28,Open,,Organic
523,518,1,2025-01-17,456.71,Won,2025-01-22,Organic
524,1317,2,2025-01-11,609.8,Open,,Direct Mail
525,501,2,2025-01-21,414.8,Open,,Google
526,570,5,2025-01-14,413.4,Lost,,Organic
527,233,1,2025-01-21,469.0,Won,2025-01-22,Google
528,1353,5,2025-01-10,177.14,Won,2025-01-22,Direct Mail
529,1177,1,2025-01-15,498.09,Won,2025-01-22,Google
530,407,3,2025-01-10,13159.2,Won,2025-01-22,Organic
531,1350,5,2025-01-22,193.73,Won,2025-01-22,Home Services Marketplace
532,192,2,2025-01-19,863.82,Won,2025-01-22,Google
533,1049,4,2025-01-17,2541.74,Open,,Google
534,268,4,2025-01-21,2081.22,Open,,Referral
535,637,1,2025-01-11,582.29,Lost,,Referral
536,778,1,2025-01-12,468.85,Won,2025-01-22,Google
537,606,2,2025-01-11,497.39,Won,2025-01-22,Organic
538,379,5,2025-01-16,164.03,Won,2025-01-22,Organic
539,647,5,2025-01-20,190.41,Won,2025-01-22,Home Services Marketplace
540,140,1,2025-01-10,445.32,Won,2025-01-22,Google
541,1238,5,2025-01-13,175.23,Won,2025-01-22,Referral
542,949,1,2025-01-21,424.5,Won,2025-01-22,Direct Mail
543,547,1,2025-01-19,415.64,Won,2025-01-23,Google
544,616,6,2025-01-11,1034.62,Lost,,Google
545,974,1,2025-01-17,486.65,Won,2025-01-23,Home Services Marketplace
546,35,5,2025-01-16,213.34,Won,2025-01-23,Direct Mail
547,1357,3,2025-01-16,8178.72,Won,2025-01-23,Google
548,1132,7,2025-01-17,767.61,Won,2025-01-23,Referral
549,412,4,2025-01-16,2432.02,Open,,Home Services Marketplace
550,974,4,2025-01-20,3123.53,Open,,Home Services Marketplace
551,1271,5,2025-01-15,210.79,Won,2025-01-23,Referral
552,1239,5,2025-01-11,183.58,Open,,Referral
553,882,7,2025-01-11,874.07,Won,2025-01-23,Home Services Marketplace
554,1423,5,2025-01-19,195.37,Open,,Home Services Marketplace
555,1073,3,2025-01-15,14630.21,Won,2025-01-23,Direct Mail
556,1314,4,2025-01-11,2351.44,Open,,Referral
557,629,1,2025-01-18,504.08,Won,2025-01-23,Home Services Marketplace
558,468,1,2025-01-13,327.21,Won,2025-01-23,Referral
559,907,2,2025-01-13,525.73,Won,2025-01-23,Google
560,1377,6,2025-01-19,1021.91,Lost,,Direct Mail
561,1222,2,2025-01-21,488.51,Won,2025-01-23,Referral
562,1105,1,2025-01-18,576.59,Won,2025-01-23,Google
563,299,2,2025-01-16,376.45,Won,2025-01-23,Referral
564,655,5,2025-01-20,163.62,Won,2025-01-23,Google
565,963,7,2025-01-23,699.7,Won,2025-01-23,Referral
566,631,1,2025-01-21,523.22,Won,2025-01-23,Organic
567,802,2,2025-01-17,551.71,Won,2025-01-24,Organic
568,737,5,2025-01-21,172.98,Lost,,Home Services Marketplace
569,1338,3,2025-01-18,18083.63,Won,2025-01-24,Google
570,41,5,2025-01-20,229.78,Won,2025-01-24,Google
571,113,1,2025-01-21,481.1,Won,2025-01-24,Google
572,550,1,2025-01-16,676.38,Lost,,Referral
573,68,4,2025-01-16,2277.71,Won,2025-01-24,Google
574,1167,6,2025-01-17,1015.9,Won,2025-01-24,Google
575,627,5,2025-01-13,261.14,Won,2025-01-24,Google
576,1146,5,2025-01-15,110.11,Won,2025-01-24,Home Services Marketplace
577,372,2,2025-01-24,833.29,Won,2025-01-24,Home Services Marketplace
578,379,5,2025-01-24,168.85,Won,2025-01-24,Organic
579,773,5,2025-01-23,197.59,Won,2025-01-24,Google
580,478,1,2025-01-23,450.49,Won,2025-01-24,Organic
581,1383,4,2025-01-12,2403.71,Won,2025-01-24,Referral
582,1428,5,2025-01-19,159.22,Won,2025-01-24,Organic
583,1154,1,2025-01-14,465.6,Won,2025-01-24,Organic
584,332,3,2025-01-13,8934.98,Open,,Google
585,412,5,2025-01-14,159.21,Open,,Home Services Marketplace
586,983,2,2025-01-20,580.06,Lost,,Organic
587,1026,1,2025-01-18,605.11,Won,2025-01-24,Organic
588,234,1,2025-01-14,694.29,Lost,,Organic
589,604,5,2025-01-23,210.44,Won,2025-01-24,Referral
590,1300,5,2025-01-20,184.09,Won,2025-01-24,Google
591,587,4,2025-01-17,1493.41,Lost,,Direct Mail
592,1044,2,2025-01-16,526.59,Won,2025-01-24,Organic
593,1044,6,2025-01-13,1303.41,Lost,,Organic
594,859,5,2025-01-17,236.96,Won,2025-01-24,Home Services Marketplace
595,1282,6,2025-01-16,1321.55,Won,2025-01-24,Referral
596,1038,3,2025-01-17,9231.42,Open,,Referral
597,823,5,2025-01-22,183.45,Won,2025-01-24,Home Services Marketplace
598,789,1,2025-01-22,436.93,Won,2025-01-24,Home Services Marketplace
599,836,2,2025-01-24,413.81,Won,2025-01-25,Google
600,384,7,2025-01-16,1252.26,Won,2025-01-25,Google
601,1073,3,2025-01-22,14845.43,Won,2025-01-25,Direct Mail
602,576,7,2025-01-18,985.87,Won,2025-01-25,Direct Mail
603,238,1,2025-01-16,450.2,Won,2025-01-25,Referral
604,877,2,2025-01-13,431.27,Won,2025-01-25,Home Services Marketplace
605,233,5,2025-01-22,258.04,Won,2025-01-25,Google
606,859,1,2025-01-25,431.92,Won,2025-01-25,Home Services Marketplace
607,1127,1,2025-01-24,447.19,Won,2025-01-25,Google
608,1423,5,2025-01-17,232.43,Won,2025-01-25,Home Services Marketplace
609,599,5,2025-01-25,363.65,Won,2025-01-25,Referral
610,1377,2,2025-01-21,560.6,Lost,,Direct Mail
611,415,1,2025-01-15,580.96,Won,2025-01-25,Referral
612,107,1,2025-01-22,408.49,Won,2025-01-25,Google
613,466,5,2025-01-17,282.88,Won,2025-01-25,Google
614,539,5,2025-01-20,175.79,Won,2025-01-25,Referral
615,1442,1,2025-01-16,682.85,Won,2025-01-25,Home Services Marketplace
616,1091,5,2025-01-18,208.37,Open,,Home Services Marketplace
617,1079,1,2025-01-13,507.55,Won,2025-01-25,Google
618,92,1,2025-01-18,545.13,Lost,,Referral
619,537,3,2025-01-19,10689.33,Open,,Organic
620,238,1,2025-01-18,578.56,Open,,Referral
621,306,5,2025-01-23,187.68,Won,2025-01-25,Organic
622,34,5,2025-01-23,182.37,Lost,,Direct Mail
623,723,6,2025-01-14,958.3,Won,2025-01-25,Direct Mail
624,1424,1,2025-01-18,428.95,Won,2025-01-25,Referral
625,850,6,2025-01-21,1223.27,Won,2025-01-25,Direct Mail
626,650,1,2025-01-18,732.36,Open,,Home Services Marketplace
627,1254,1,2025-01-22,609.45,Won,2025-01-26,Home Services Marketplace
628,924,1,2025-01-14,999.09,Open,,Google
629,813,6,2025-01-24,924.41,Won,2025-01-26,Organic
630,12,2,2025-01-17,438.6,Won,2025-01-26,Home Services Marketplace
631,731,1,2025-01-19,614.16,Lost,,Google
632,951,3,2025-01-19,8620.42,Lost,,Google
633,804,1,2025-01-26,507.57,Won,2025-01-26,Home Services Marketplace
634,566,4,2025-01-21,2318.26,Lost,,Referral
635,152,3,2025-01-16,11196.76,Lost,,Referral
636,799,7,2025-01-16,1051.8,Lost,,Referral
637,1117,6,2025-01-22,1372.79,Won,2025-01-26,Google
638,301,3,2025-01-26,15714.77,Won,2025-01-26,Direct Mail
639,1130,7,2025-01-26,891.2,Won,2025-01-26,Direct Mail
640,816,1,2025-01-16,766.65,Lost,,Organic
641,617,6,2025-01-27,1026.36,Open,,Google
642,1072,2,2025-01-25,1232.62,Won,2025-01-27,Referral
643,1072,4,2025-01-24,3212.69,Open,,Referral
644,1159,5,2025-01-18,197.29,Won,2025-01-27,Referral
645,1330,1,2025-01-18,506.2,Won,2025-01-27,Home Services Marketplace
646,1369,5,2025-01-23,173.66,Won,2025-01-27,Organic
647,518,7,2025-01-15,1428.72,Open,,Organic
648,958,1,2025-01-19,529.1,Won,2025-01-27,Google
649,1021,1,2025-01-18,581.57,Won,2025-01-27,Referral
650,829,1,2025-01-16,601.16,Won,2025-01-27,Referral
651,747,7,2025-01-25,1287.42,Won,2025-01-27,Referral
652,467,1,2025-01-23,587.55,Won,2025-01-27,Organic
653,354,1,2025-01-22,946.56,Lost,,Referral
654,265,3,2025-01-26,10896.67,Open,,Home Services Marketplace
655,332,5,2025-01-25,199.41,Won,2025-01-27,Google
656,197,4,2025-01-21,3083.28,Won,2025-01-27,Direct Mail
657,722,1,2025-01-20,633.96,Won,2025-01-27,Referral
658,187,2,2025-01-27,469.85,Lost,,Referral
659,422,2,2025-01-22,525.31,Won,2025-01-27,Google
660,1342,3,2025-01-24,11065.22,Won,2025-01-27,Direct Mail
661,1131,5,2025-01-21,180.34,Won,2025-01-27,Google
662,1048,5,2025-01-26,310.42,Won,2025-01-27,Referral
663,119,5,2025-01-26,166.15,Won,2025-01-27,Referral
664,1158,1,2025-01-17,540.28,Won,2025-01-28,Organic
665,1410,2,2025-01-28,498.8,Won,2025-01-28,Referral
666,1144,7,2025-01-18,1052.37,Won,2025-01-28,Google
667,24,2,2025-01-17,473.6,Won,2025-01-28,Referral
668,566,5,2025-01-21,221.45,Won,2025-01-28,Referral
669,1399,6,2025-01-18,944.68,Won,2025-01-28,Organic
670,562,5,2025-01-17,185.81,Won,2025-01-28,Direct Mail
671,174,6,2025-01-25,706.42,Won,2025-01-28,Google
672,868,2,2025-01-25,442.7,Won,2025-01-28,Google
673,388,1,2025-01-16,435.18,Won,2025-01-28,Google
674,383,5,2025-01-19,243.32,Won,2025-01-28,Google
675,961,5,2025-01-25,224.47,Won,2025-01-28,Referral
676,1110,2,2025-01-22,1183.77,Won,2025-01-28,Organic
677,605,3,2025-01-22,16196.84,Lost,,Google
678,1256,1,2025-01-23,428.72,Won,2025-01-28,Referral
679,1416,2,2025-01-27,426.72,Won,2025-01-28,Referral
680,561,5,2025-01-17,248.47,Won,2025-01-28,Google
681,108,7,2025-01-27,1056.07,Lost,,Organic
682,1225,1,2025-01-20,904.09,Lost,,Organic
683,753,2,2025-01-18,566.44,Won,2025-01-28,Home Services Marketplace
684,1049,4,2025-01-22,1997.0,Open,,Google
685,477,1,2025-01-26,548.64,Won,2025-01-28,Direct Mail
686,202,5,2025-01-17,218.36,Open,,Google
687,532,1,2025-01-23,313.32,Won,2025-01-28,Direct Mail
688,1211,5,2025-01-21,153.78,Open,,Home Services Marketplace
689,822,5,2025-01-20,243.05,Won,2025-01-29,Organic
690,45,5,2025-01-24,172.74,Won,2025-01-29,Direct Mail
691,248,6,2025-01-17,944.33,Open,,Direct Mail
692,1058,3,2025-01-27,11561.49,Open,,Organic
693,1319,7,2025-01-20,963.2,Won,2025-01-29,Organic
694,722,3,2025-01-18,7826.1,Lost,,Referral
695,686,5,2025-01-24,183.67,Won,2025-01-29,Home Services Marketplace
696,409,1,2025-01-28,569.15,Won,2025-01-29,Google
697,1001,1,2025-01-20,1130.25,Open,,Referral
698,670,1,2025-01-28,449.91,Won,2025-01-29,Referral
699,605,6,2025-01-17,2204.85,Lost,,Google
700,1447,1,2025-01-23,799.03,Won,2025-01-29,Google
701,890,1,2025-01-20,526.98,Won,2025-01-29,Google
702,706,1,2025-01-19,997.35,Won,2025-01-29,Organic
703,1049,5,2025-01-29,119.78,Won,2025-01-29,Google
704,484,7,2025-01-18,2889.51,Won,2025-01-29,Google
705,693,2,2025-01-27,721.12,Open,,Referral
706,351,1,2025-01-25,536.57,Lost,,Home Services Marketplace
707,283,5,2025-01-26,172.34,Open,,Organic
708,569,5,2025-01-24,350.8,Won,2025-01-29,Google
709,1022,1,2025-01-25,586.0,Won,2025-01-30,Home Services Marketplace
710,455,5,2025-01-29,172.06,Open,,Google
711,1163,3,2025-01-24,8625.21,Won,2025-01-30,Google
712,569,4,2025-01-24,1776.22,Lost,,Google
713,812,7,2025-01-22,1877.29,Won,2025-01-30,Home Services Marketplace
714,813,1,2025-01-27,534.96,Won,2025-01-30,Organic
715,236,2,2025-01-22,571.38,Won,2025-01-30,Direct Mail
716,453,6,2025-01-20,1158.25,Won,2025-01-30,Home Services Marketplace
717,40,2,2025-01-25,534.13,Won,2025-01-30,Direct Mail
718,1019,2,2025-01-28,571.25,Won,2025-01-30,Organic
719,513,2,2025-01-28,491.6,Won,2025-01-30,Google
720,1075,3,2025-01-21,6915.01,Won,2025-01-30,Referral
721,927,1,2025-01-26,445.92,Won,2025-01-30,Google
722,825,4,2025-01-23,3089.6,Open,,Google
723,279,6,2025-01-27,1096.18,Lost,,Home Services Marketplace
724,751,3,2025-01-28,9443.84,Lost,,Google
725,760,2,2025-01-29,426.84,Won,2025-01-30,Referral
726,787,2,2025-01-28,1056.63,Lost,,Google
727,501,4,2025-01-26,2349.57,Won,2025-01-30,Google
728,1415,3,2025-01-26,8651.3,Won,2025-01-30,Organic
729,1415,4,2025-01-21,2365.17,Open,,Organic
730,1312,3,2025-01-25,12014.7,Lost,,Referral
731,612,3,2025-01-20,7269.47,Won,2025-01-30,Google
732,112,2,2025-01-23,678.65,Won,2025-01-30,Organic
733,1334,3,2025-01-19,8795.41,Open,,Home Services Marketplace
734,47,4,2025-01-24,2274.64,Open,,Direct Mail
735,151,5,2025-01-29,163.57,Open,,Home Services Marketplace
736,381,2,2025-01-23,477.13,Won,2025-01-30,Home Services Marketplace
737,39,1,2025-01-25,439.35,Won,2025-01-30,Google
738,762,1,2025-01-24,445.61,Won,2025-01-30,Google
739,33,5,2025-01-21,178.42,Won,2025-01-30,Google
740,76,2,2025-01-19,507.4,Won,2025-01-30,Organic
741,797,5,2025-01-27,192.73,Won,2025-01-30,Direct Mail
742,1002,1,2025-01-22,407.86,Won,2025-01-30,Google
743,22,6,2025-01-18,978.96,Won,2025-01-30,Google
744,1145,2,2025-01-20,425.43,Won,2025-01-31,Google
745,784,1,2025-01-26,504.13,Won,2025-01-31,Organic
746,1211,2,2025-01-30,664.55,Won,2025-01-31,Home Services Marketplace
747,12,2,2025-01-23,458.52,Open,,Home Services Marketplace
748,85,1,2025-01-24,594.85,Won,2025-01-31,Referral
749,853,1,2025-01-25,408.51,Lost,,Google
750,587,5,2025-01-20,215.5,Won,2025-01-31,Direct Mail
751,447,4,2025-01-28,1966.51,Won,2025-01-31,Direct Mail
752,364,6,2025-01-29,709.07,Won,2025-01-31,Referral
753,897,1,2025-01-21,502.63,Won,2025-01-31,Organic
754,30,2,2025-01-26,525.06,Won,2025-01-31,Referral
755,1188,2,2025-01-27,464.33,Won,2025-01-31,Referral
756,959,1,2025-01-31,340.4,Won,2025-01-31,Google
757,296,2,2025-01-26,534.66,Won,2025-01-31,Direct Mail
758,554,3,2025-01-25,7243.7,Won,2025-01-31,Google
759,840,5,2025-01-25,212.98,Open,,Organic
760,1400,1,2025-01-24,542.25,Won,2025-01-31,Referral
761,686,5,2025-01-28,264.64,Won,2025-01-31,Home Services Marketplace
762,889,4,2025-01-29,2215.28,Won,2025-01-31,Home Services Marketplace
763,1005,7,2025-01-27,1176.21,Won,2025-01-31,Home Services Marketplace
764,327,2,2025-01-24,551.26,Open,,Home Services Marketplace
765,603,2,2025-01-24,639.89,Won,2025-01-31,Google
766,1034,1,2025-01-28,423.36,Won,2025-01-31,Organic
767,1014,3,2025-01-22,11701.25,Lost,,Google
768,110,2,2025-01-23,1022.27,Open,,Google
769,164,1,2025-01-27,517.09,Won,2025-01-31,Google
770,1024,2,2025-01-24,668.7,Open,,Referral
771,1201,1,2025-01-29,440.31,Lost,,Home Services Marketplace
772,195,5,2025-01-26,263.48,Won,2025-01-31,Referral
773,1260,3,2025-01-24,13654.07,Open,,Referral
774,489,1,2025-01-23,419.71,Won,2025-02-01,Google
775,576,2,2025-01-27,301.41,Won,2025-02-01,Direct Mail
776,517,4,2025-01-30,2559.04,Lost,,Google
777,406,5,2025-01-31,140.66,Won,2025-02-01,Google
778,739,7,2025-01-28,1417.6,Won,2025-02-01,Google
779,953,5,2025-01-20,221.92,Lost,,Home Services Marketplace
780,903,4,2025-01-26,2878.23,Won,2025-02-01,Referral
781,920,1,2025-01-27,448.06,Open,,Google
782,251,2,2025-02-01,911.46,Open,,Organic
783,1155,5,2025-01-27,146.27,Open,,Google
784,102,3,2025-01-25,9084.15,Won,2025-02-01,Direct Mail
785,363,2,2025-01-28,600.57,Won,2025-02-01,Organic
786,748,5,2025-01-24,288.08,Won,2025-02-01,Google
787,1335,2,2025-01-30,593.34,Won,2025-02-01,Referral
788,1374,2,2025-01-27,679.72,Won,2025-02-01,Home Services Marketplace
789,712,1,2025-01-28,887.86,Won,2025-02-01,Organic
790,1067,3,2025-01-27,8261.83,Won,2025-02-01,Organic
791,199,5,2025-01-26,237.93,Won,2025-02-01,Organic
792,782,4,2025-01-30,2714.21,Lost,,Organic
793,591,5,2025-01-25,157.24,Won,2025-02-01,Organic
794,959,3,2025-01-30,7171.04,Won,2025-02-02,Google
795,927,1,2025-01-21,470.53,Won,2025-02-02,Google
796,375,3,2025-02-02,11612.08,Open,,Direct Mail
797,374,1,2025-01-28,620.98,Open,,Google
798,1051,6,2025-01-24,1337.58,Won,2025-02-02,Organic
799,1446,5,2025-01-24,191.24,Won,2025-02-02,Home Services Marketplace
800,490,1,2025-01-25,464.14,Won,2025-02-02,Referral
801,751,1,2025-01-23,423.92,Open,,Google
802,876,1,2025-01-29,493.25,Lost,,Google
803,187,5,2025-01-25,206.96,Open,,Referral
804,974,5,2025-01-23,228.45,Open,,Home Services Marketplace
805,875,2,2025-01-30,515.41,Lost,,Organic
806,724,5,2025-02-01,226.42,Open,,Google
807,793,1,2025-01-27,733.65,Won,2025-02-02,Google
808,1073,1,2025-01-24,905.38,Won,2025-02-02,Direct Mail
809,1267,1,2025-01-24,621.79,Won,2025-02-02,Home Services Marketplace
810,343,5,2025-01-26,170.74,Won,2025-02-02,Google
811,445,1,2025-01-22,425.76,Won,2025-02-02,Referral
812,1077,1,2025-01-25,380.99,Lost,,Referral
813,528,1,2025-01-23,621.82,Won,2025-02-02,Google
814,29,1,2025-02-02,494.5,Won,2025-02-02,Organic
815,859,5,2025-01-26,237.61,Won,2025-02-02,Home Services Marketplace
816,1306,3,2025-02-02,9731.27,Open,,Organic
817,460,2,2025-01-21,637.82,Won,2025-02-02,Referral
818,26,6,2025-01-26,1163.41,Won,2025-02-02,Google
819,440,1,2025-01-22,438.97,Open,,Google
820,122,1,2025-02-02,651.65,Open,,Referral
821,470,5,2025-01-26,265.15,Won,2025-02-02,Google
822,1132,1,2025-01-31,361.3,Lost,,Referral
823,970,5,2025-01-28,191.72,Won,2025-02-03,Direct Mail
824,702,1,2025-02-02,317.87,Won,2025-02-03,Organic
825,1026,5,2025-01-23,165.15,Won,2025-02-03,Organic
826,1124,5,2025-01-23,171.73,Won,2025-02-03,Organic
827,1051,1,2025-02-02,612.56,Won,2025-02-03,Organic
828,1009,6,2025-01-28,1020.59,Open,,Google
829,982,4,2025-02-03,5378.02,Lost,,Home Services Marketplace
830,572,6,2025-01-27,1361.47,Open,,Direct Mail
831,286,6,2025-02-01,915.17,Won,2025-02-03,Referral
832,1116,5,2025-01-26,177.51,Won,2025-02-03,Organic
833,599,6,2025-01-25,2401.06,Won,2025-02-03,Referral
834,126,2,2025-01-27,480.96,Won,2025-02-03,Home Services Marketplace
835,538,5,2025-01-28,227.41,Won,2025-02-03,Referral
836,542,5,2025-01-31,165.11,Lost,,Google
837,13,1,2025-01-28,543.53,Lost,,Referral
838,839,3,2025-01-28,7714.38,Won,2025-02-03,Google
839,975,5,2025-01-23,182.4,Won,2025-02-03,Referral
840,449,6,2025-01-25,1103.05,Open,,Google
841,762,3,2025-01-23,11855.23,Won,2025-02-03,Google
842,1012,1,2025-01-31,397.19,Won,2025-02-03,Referral
843,753,4,2025-01-28,2186.56,Open,,Home Services Marketplace
844,770,2,2025-01-25,384.84,Open,,Organic
845,1064,5,2025-01-26,196.0,Won,2025-02-04,Referral
846,326,5,2025-01-28,227.73,Won,2025-02-04,Referral
847,5,6,2025-01-30,1296.06,Won,2025-02-04,Referral
848,406,1,2025-02-04,662.0,Won,2025-02-04,Google
849,1431,1,2025-01-30,348.63,Won,2025-02-04,Google
850,232,1,2025-02-02,365.64,Open,,Home Services Marketplace
851,65,2,2025-01-28,424.4,Won,2025-02-04,Google
852,1162,1,2025-01-29,330.89,Won,2025-02-04,Google
853,537,4,2025-02-01,2949.16,Won,2025-02-04,Organic
854,1364,3,2025-01-30,7452.02,Won,2025-02-04,Referral
855,256,2,2025-01-27,490.86,Won,2025-02-04,Home Services Marketplace
856,1002,6,2025-01-26,1013.88,Won,2025-02-04,Google
857,643,2,2025-02-01,585.06,Won,2025-02-04,Google
858,1051,2,2025-02-02,495.45,Won,2025-02-04,Organic
859,1113,5,2025-01-23,224.9,Open,,Home Services Marketplace
860,154,6,2025-01-24,1222.0,Lost,,Google
861,542,2,2025-02-03,503.52,Open,,Google
862,548,5,2025-02-04,275.84,Won,2025-02-04,Google
863,781,1,2025-02-02,358.67,Won,2025-02-04,Referral
